ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts,outcome
47035,2020-09,1010,644,1166,-1.3,0.6,2,5000,24,Other,24,West Midlands,2,44,8.0,0,0,0,5,15.0,0,0,0,0,7,3,0,0,0
33551,2020-12,660,968,326,0.85,-1.26,30,3000,12,Best Loans Warehouse,24,South West,5,66,9.0,0,0,-2,3,30.0,0,0,1,35,1,0,1,1,1
22848,2021-09,867,705,863,-1.12,-0.16,10,4000,18,Best Loans Warehouse,54,South West,6,139,9.0,0,0,0,0,90.0,1,33,0,0,4,2,0,1,0
21597,2020-12,696,915,636,0.9,-1.07,5,9500,48,Loan Saving Expert,27,South East,6,92,2.0,0,0,-2,1,19.0,0,0,0,0,3,2,0,1,1
44495,2020-11,1072,532,826,1.38,0.93,2,2000,48,Best Loans Warehouse,28,North West,0,17,9.0,0,0,-2,1,72.0,0,0,0,0,7,1,0,0,0
21581,2020-02,641,604,347,-0.82,-1.36,16,2000,12,Best Loans Warehouse,23,East Midlands,4,96,8.0,0,0,-2,4,9.0,0,0,0,0,5,0,0,4,0
14769,2021-08,969,733,769,-1.25,0.38,4,10000,60,Best Loans Warehouse,50,Wales,4,73,7.0,1,1,0,1,19.0,0,0,0,0,5,3,0,6,0
25810,2020-04,900,1203,528,-1.16,0.01,-2,7500,60,Best Loans Warehouse,31,West Midlands,5,100,5.0,0,0,-2,1,48.0,0,0,0,0,9,3,1,0,0
32423,2021-06,921,1227,1417,-1.19,0.12,4,15000,36,Get Loans Marketplace,47,West Midlands,1,32,,1,1,1,1,21.0,0,0,0,0,9,4,0,6,1
43747,2020-02,1001,906,535,1.29,0.55,4,6000,36,Best Loans Warehouse,41,South East,3,55,9.0,1,1,0,6,81.0,0,0,0,0,6,1,0,3,0
15319,2021-09,917,644,1205,-1.18,0.1,8,7000,60,Best Loans Warehouse,32,Scotland,0,17,6.0,0,0,-2,0,73.0,0,0,0,0,4,1,0,1,0
38544,2020-10,729,1095,1007,0.94,-0.89,16,10000,24,Loan Saving Expert,26,London,4,65,5.0,1,0,0,3,6.0,0,0,0,0,5,4,0,0,1
14798,2020-12,1129,520,1179,-1.45,1.23,1,5000,12,Best Loans Warehouse,27,Yorkshire and The Humber,1,29,5.0,0,0,-2,1,45.0,0,0,0,0,6,2,0,1,0
53556,2021-08,926,923,1032,-1.19,0.15,2,1500,18,Best Loans Warehouse,24,North West,1,20,7.0,0,0,0,3,39.0,0,0,0,0,0,0,0,0,1
35389,2021-05,993,595,681,-1.28,0.51,4,1500,18,Best Loans Warehouse,38,South East,3,59,3.0,0,0,-2,2,68.0,0,0,0,0,9,5,0,4,0
50481,2020-11,901,597,849,1.16,0.02,6,6000,48,Loan Saving Expert,41,South East,2,36,2.0,0,0,0,2,17.0,0,0,0,0,7,3,0,2,0
37143,2020-07,943,883,699,1.21,0.24,6,15000,60,Loan Saving Expert,26,East of England,5,67,6.0,0,1,0,1,63.0,0,0,0,0,9,3,0,0,0
43879,2020-08,356,696,708,0.46,-2.87,83,1500,12,Best Loans Warehouse,40,West Midlands,6,97,2.0,0,0,-2,6,18.0,0,0,0,0,2,1,0,3,0
53231,2020-02,714,780,940,0.92,-0.97,19,6000,48,Best Loans Warehouse,30,South East,5,74,7.0,1,0,-2,0,,0,0,2,22,6,0,2,3,0
51558,2021-09,736,947,342,0.95,-0.86,16,2500,30,Best Loans Warehouse,27,West Midlands,5,75,9.0,0,0,-2,5,95.0,0,0,0,0,9,5,0,0,0
40565,2021-12,690,844,238,0.89,-1.1,46,5000,36,Best Loans Warehouse,25,Scotland,6,99,3.0,0,0,0,6,33.0,0,0,1,39,9,3,1,0,0
31636,2021-03,900,571,554,1.16,0.01,2,10000,48,Best Loans Warehouse,51,West Midlands,4,71,2.0,1,0,-2,1,44.0,1,72,0,0,5,2,0,1,0
21401,2021-04,961,1109,1421,1.24,0.34,6,10000,48,Best Loans Warehouse,39,East of England,4,82,3.0,0,0,-2,0,5.0,0,0,0,0,4,0,0,1,0
48771,2020-07,1014,515,730,-1.31,0.62,4,6000,60,Other,46,Wales,6,114,2.0,0,1,-2,0,45.0,0,0,0,0,9,5,0,0,0
46458,2020-02,1204,1166,1678,-1.55,1.63,2,4000,24,Best Loans Warehouse,51,North East,6,121,2.0,1,1,-2,5,66.0,0,0,0,0,0,0,0,1,0
31976,2020-10,939,517,1189,-1.21,0.22,3,3000,36,Best Loans Warehouse,52,Scotland,6,74,2.0,1,1,0,5,48.0,0,0,0,0,9,3,0,2,0
25392,2021-05,877,681,369,-1.13,-0.11,6,8000,24,Best Loans Warehouse,28,Wales,1,20,4.0,0,0,-2,4,82.0,0,0,0,0,3,0,0,3,0
27304,2021-09,631,978,1079,0.81,-1.41,26,2000,36,Best Loans Warehouse,28,London,5,110,4.0,0,0,0,5,58.0,0,0,0,0,9,0,0,3,0
29142,2020-07,721,773,289,-0.93,-0.94,16,6000,24,Best Loans Warehouse,50,East Midlands,6,105,2.0,1,1,0,3,28.0,0,0,2,63,4,2,3,6,0
55015,2020-04,552,621,782,-0.71,-1.83,30,3000,36,Best Loans Warehouse,31,South West,6,136,8.0,1,0,-2,4,,0,0,0,0,9,1,0,2,0
22237,2020-12,725,643,1087,0.93,-0.92,19,3000,36,Best Loans Warehouse,25,East Midlands,3,71,1.0,0,0,-2,4,51.0,0,0,1,35,2,0,1,3,0
15516,2020-05,950,862,1260,-1.22,0.28,16,13000,60,Best Loans Warehouse,37,North West,3,45,2.0,1,1,-2,0,85.0,0,0,0,0,9,0,0,5,0
41231,2021-12,633,962,625,0.81,-1.4,30,6000,48,Best Loans Warehouse,32,North East,1,39,2.0,0,1,-2,6,57.0,0,0,0,0,9,7,0,5,0
34819,2020-10,914,758,526,-1.18,0.09,8,3000,60,Best Loans Warehouse,34,Yorkshire and The Humber,5,97,4.0,0,0,-2,2,35.0,0,0,0,0,3,1,0,1,1
17708,2021-11,937,688,795,-1.21,0.21,5,5000,36,Best Loans Warehouse,24,Yorkshire and The Humber,1,20,3.0,0,0,0,6,15.0,0,0,0,0,5,3,0,0,0
33368,2021-07,758,617,348,-0.98,-0.74,5,2000,18,Best Loans Warehouse,22,South West,5,112,1.0,0,0,-2,2,73.0,1,24,0,0,2,1,0,2,0
23039,2020-09,987,493,1141,-1.27,0.47,3,1500,30,Best Loans Warehouse,48,East of England,6,103,9.0,0,0,-2,6,30.0,0,0,0,0,4,1,0,0,0
30719,2020-08,1025,596,735,-1.32,0.68,3,8000,48,Best Loans Warehouse,60,London,2,50,5.0,0,0,-2,5,79.0,0,0,0,0,2,0,0,3,0
25660,2020-12,773,776,1013,0.99,-0.66,16,9000,48,Best Loans Warehouse,35,North West,6,135,3.0,1,0,-2,3,,0,0,1,54,2,2,1,2,0
34474,2020-12,1044,526,1102,-1.34,0.78,2,7000,36,Other,24,Scotland,3,51,3.0,0,0,-2,0,50.0,0,0,0,0,3,2,0,1,0
24210,2020-12,1131,980,1407,1.46,1.24,0,17200,60,Best Loans Warehouse,23,North West,3,44,4.0,0,1,-2,1,35.0,0,0,0,0,4,1,0,1,0
25763,2020-09,805,787,467,-1.04,-0.49,16,6600,60,Direct,38,West Midlands,1,27,,1,1,-2,6,44.0,0,0,0,0,9,2,0,4,0
32387,2020-02,746,675,908,0.96,-0.8,4,1500,24,Best Loans Warehouse,38,North West,2,49,6.0,0,0,-2,2,93.0,0,0,0,0,9,1,1,0,0
55900,2020-08,977,467,651,-1.26,0.42,6,6000,24,Best Loans Warehouse,41,West Midlands,5,84,2.0,1,1,-2,5,60.0,0,0,0,0,9,9,0,1,0
19930,2020-12,1162,1028,1100,-1.5,1.4,2,3000,36,Best Loans Warehouse,42,East Midlands,4,97,1.0,1,0,-2,0,33.0,0,0,0,0,2,0,0,2,0
29882,2021-03,1042,575,1540,-1.34,0.77,2,7500,60,Best Loans Warehouse,39,Wales,1,33,8.0,1,1,-2,4,65.0,0,0,0,0,9,1,0,2,0
43082,2020-04,1091,772,1281,1.4,1.03,1,18000,60,Best Loans Warehouse,46,South East,1,22,2.0,0,0,-2,1,37.0,0,0,0,0,9,1,0,2,0
23481,2020-01,960,537,1462,1.24,0.33,4,5000,36,Best Loans Warehouse,34,West Midlands,6,74,8.0,0,0,-2,5,70.0,0,0,0,0,2,0,0,1,1
19369,2020-06,1050,685,1110,1.35,0.81,5,8000,36,Best Loans Warehouse,40,East Midlands,6,102,4.0,1,1,1,1,33.0,0,0,0,0,4,2,0,0,0
13679,2020-09,781,793,685,1.01,-0.62,12,8000,60,Best Loans Warehouse,30,London,6,71,2.0,0,0,0,3,27.0,0,0,0,0,9,1,0,3,0
22752,2021-06,737,492,705,0.95,-0.85,4,3000,60,Best Loans Warehouse,35,North West,1,31,6.0,0,0,-2,5,60.0,0,0,0,0,6,0,0,1,0
17841,2020-12,899,967,835,1.16,0.01,10,3000,36,Loan Saving Expert,47,Yorkshire and The Humber,6,74,4.0,0,0,0,2,,0,0,0,0,3,0,0,0,1
29433,2021-01,660,654,526,-0.85,-1.26,26,4000,36,Other,30,London,5,83,3.0,0,0,-2,4,77.0,0,0,0,0,9,2,0,1,1
36302,2020-12,658,1177,596,0.85,-1.27,26,1500,18,Best Loans Warehouse,48,East Midlands,6,138,5.0,0,0,0,3,21.0,0,0,0,0,1,1,0,4,0
37824,2021-07,831,604,1065,-1.07,-0.35,26,2000,36,Best Loans Warehouse,55,Wales,0,19,9.0,1,0,-2,0,77.0,0,0,1,63,0,0,1,5,0
25827,2020-05,916,711,934,-1.18,0.1,3,4000,48,Best Loans Warehouse,38,Yorkshire and The Humber,4,72,8.0,0,1,0,3,56.0,0,0,0,0,5,0,0,1,0
31059,2020-08,370,1000,-170,0.48,-2.8,26,2000,18,Best Loans Warehouse,27,North West,2,30,3.0,0,0,0,2,13.0,0,0,0,0,1,1,0,0,0
40600,2020-12,917,1096,523,1.18,0.1,4,2000,12,Loan Saving Expert,39,South East,6,124,6.0,0,0,0,0,48.0,0,0,0,0,9,8,0,1,0
54755,2021-12,903,515,663,-1.16,0.03,10,3000,48,Best Loans Warehouse,27,North West,6,131,3.0,0,0,0,2,,0,0,0,0,1,1,0,2,1
27308,2020-10,1025,670,679,1.32,0.68,2,10000,60,Best Loans Warehouse,43,North West,1,36,7.0,1,0,1,5,94.0,0,0,0,0,9,1,0,2,0
53187,2021-12,1011,566,829,-1.3,0.6,6,10000,36,Best Loans Warehouse,35,South West,4,50,3.0,0,0,0,4,68.0,0,0,0,0,9,4,0,2,0
19079,2020-07,990,675,1216,1.27,0.49,2,3400,36,Best Loans Warehouse,30,East Midlands,1,28,2.0,1,1,-2,5,83.0,0,0,0,0,7,1,0,2,0
21553,2020-09,865,697,769,1.11,-0.17,8,12000,60,Best Loans Warehouse,50,North West,4,52,2.0,0,1,0,0,48.0,0,0,1,71,2,2,1,2,0
27136,2020-06,801,540,237,-1.03,-0.51,10,5000,60,Best Loans Warehouse,39,North East,0,13,2.0,0,0,-2,5,9.0,0,0,0,0,1,0,0,4,0
47505,2021-11,1158,624,1002,-1.49,1.38,1,8000,60,Best Loans Warehouse,27,North West,0,18,2.0,0,0,0,4,78.0,0,0,0,0,2,0,0,2,0
32696,2021-05,856,795,260,1.1,-0.22,46,2000,24,Best Loans Warehouse,37,West Midlands,5,73,2.0,1,1,-2,6,68.0,1,67,1,67,8,1,1,1,0
47601,2020-01,752,636,612,-0.97,-0.77,26,5000,48,Best Loans Warehouse,37,North West,5,114,9.0,1,0,-2,8,95.0,0,0,0,0,9,2,0,4,1
33562,2021-09,961,505,815,-1.24,0.34,4,15000,60,Best Loans Warehouse,43,East Midlands,6,137,1.0,0,0,-2,1,61.0,0,0,0,0,3,1,0,1,0
33811,2020-02,1073,446,1469,-1.38,0.93,1,2000,48,Loan Saving Expert,43,North West,3,76,2.0,1,1,0,3,4.0,0,0,0,0,9,6,0,2,0
46122,2021-03,909,645,1349,-1.17,0.06,12,4000,48,Best Loans Warehouse,28,North East,2,39,2.0,0,0,-2,3,84.0,0,0,0,0,4,3,0,2,0
44370,2020-08,971,754,951,-1.25,0.39,-2,10000,60,Best Loans Warehouse,60,London,1,20,6.0,0,0,-2,5,99.0,0,0,0,0,1,1,0,-2,0
21430,2021-04,605,796,223,-0.78,-1.55,16,8500,36,Best Loans Warehouse,48,East Midlands,1,29,5.0,1,1,-2,5,14.0,0,0,0,0,9,1,0,4,0
28092,2020-10,918,1239,324,-1.18,0.11,4,8000,60,Get Loans Marketplace,33,South West,4,99,,1,1,0,4,96.0,0,0,0,0,5,4,0,4,0
39840,2020-04,1014,686,506,-1.31,0.62,3,5000,24,Best Loans Warehouse,23,North East,6,121,6.0,0,0,-2,6,21.0,0,0,0,0,0,0,0,0,0
33409,2020-05,964,1054,550,1.24,0.35,3,2000,24,Best Loans Warehouse,53,South East,6,104,8.0,1,0,-2,1,49.0,0,0,0,0,2,2,0,0,0
17908,2020-07,874,805,1392,1.12,-0.13,8,8500,60,Best Loans Warehouse,29,South East,4,93,3.0,0,1,-2,0,,0,0,0,0,9,3,0,2,0
35739,2021-10,897,838,1311,1.15,-0.0,8,10000,60,Best Loans Warehouse,38,Yorkshire and The Humber,1,23,3.0,0,0,0,5,78.0,0,0,0,0,2,1,0,3,0
14820,2021-06,1076,535,620,-1.38,0.95,1,7500,60,Best Loans Warehouse,57,Wales,4,53,7.0,1,1,-2,5,69.0,0,0,0,0,9,0,0,3,0
34860,2021-06,947,582,1377,1.22,0.26,8,3000,36,Best Loans Warehouse,32,East of England,3,52,5.0,0,0,-2,0,8.0,0,0,0,0,1,1,0,-2,0
53054,2020-12,888,949,438,-1.14,-0.05,8,3000,24,Get Loans Marketplace,46,London,6,137,,0,0,-2,3,77.0,0,0,0,0,7,2,0,1,0
42879,2021-02,955,961,497,-1.23,0.3,3,10000,60,Get Loans Marketplace,48,London,6,122,,0,1,-2,0,27.0,0,0,0,0,9,6,0,1,1
22012,2021-11,811,521,421,-1.04,-0.46,6,6000,24,Best Loans Warehouse,50,South East,6,78,2.0,1,0,-2,2,39.0,0,0,0,0,5,0,0,3,0
33788,2020-07,973,1057,1473,1.25,0.4,2,11000,48,Best Loans Warehouse,38,South East,1,39,2.0,0,0,0,5,36.0,0,0,0,0,9,5,0,2,0
30070,2020-06,917,998,1267,-1.18,0.1,5,2500,60,Other,25,North West,2,58,7.0,0,0,0,4,22.0,0,0,0,0,4,3,0,0,0
17676,2020-07,1011,932,959,1.3,0.6,3,3000,36,Best Loans Warehouse,35,London,0,13,7.0,0,0,-2,6,28.0,0,0,0,0,2,1,0,0,0
16869,2021-06,982,541,534,1.26,0.45,2,15000,60,Loan Saving Expert,32,Yorkshire and The Humber,1,28,1.0,1,1,-2,4,50.0,0,0,0,0,8,1,0,5,0
51625,2021-09,1005,590,1287,-1.29,0.57,3,11000,60,Best Loans Warehouse,27,Wales,1,25,5.0,1,0,-2,2,,0,0,0,0,9,1,0,1,0
37972,2021-11,900,948,1378,-1.16,0.01,8,10000,48,Best Loans Warehouse,42,North East,6,139,3.0,1,1,-2,2,44.0,0,0,1,66,9,2,1,0,0
38525,2021-04,857,740,1411,1.1,-0.22,8,15000,30,Best Loans Warehouse,31,London,2,30,2.0,0,0,0,0,19.0,0,0,0,0,1,1,0,0,0
49657,2020-03,914,735,1066,1.18,0.09,10,5000,24,Best Loans Warehouse,26,South East,6,83,7.0,1,1,0,6,4.0,0,0,0,0,1,0,0,2,1
28399,2021-06,860,723,1398,1.11,-0.2,6,6000,60,Best Loans Warehouse,41,South East,5,89,2.0,0,0,0,1,14.0,0,0,0,0,9,6,0,2,0
54524,2020-04,900,537,466,-1.16,0.01,1,10000,60,Best Loans Warehouse,53,North West,5,106,6.0,0,1,-2,5,61.0,1,52,1,65,5,0,1,0,0
54991,2020-08,1008,810,682,-1.3,0.59,-2,5000,30,Best Loans Warehouse,23,West Midlands,0,13,1.0,1,0,0,1,,0,0,0,0,0,0,0,-2,1
29011,2021-09,696,848,798,-0.9,-1.07,30,15000,48,Best Loans Warehouse,39,East of England,5,73,2.0,1,1,-2,5,53.0,0,0,0,0,9,2,0,5,0
47694,2021-07,998,596,1486,-1.28,0.53,3,8000,60,Other,35,East of England,0,11,2.0,0,0,0,4,,0,0,0,0,3,0,0,2,0
50367,2021-08,847,654,561,-1.09,-0.27,0,12000,30,Best Loans Warehouse,32,South East,3,71,1.0,0,0,-2,0,39.0,1,52,0,0,7,4,0,0,0
55499,2020-06,1142,641,1432,1.47,1.3,1,5000,36,Best Loans Warehouse,35,Yorkshire and The Humber,0,10,9.0,0,1,-2,4,54.0,0,0,0,0,0,0,0,0,0
22465,2021-08,904,590,1202,1.16,0.03,12,8000,60,Get Loans Marketplace,42,West Midlands,4,76,,0,0,-2,3,88.0,0,0,0,0,3,0,0,1,0
17148,2021-11,1086,489,932,1.4,1.0,8,10000,48,Best Loans Warehouse,43,North West,0,13,4.0,1,1,-2,1,41.0,0,0,0,0,9,1,0,0,0
41144,2020-02,1185,762,669,-1.53,1.52,3,1800,24,Other,21,East of England,6,114,6.0,1,0,-2,3,4.0,0,0,0,0,6,3,0,0,0
46528,2021-01,1142,543,1068,-1.47,1.3,1,10000,60,Best Loans Warehouse,42,South East,6,82,5.0,1,1,1,3,94.0,0,0,0,0,9,3,0,2,0
50470,2021-09,1229,508,633,-1.58,1.76,1,5000,24,Best Loans Warehouse,33,North East,1,26,9.0,1,0,-2,0,93.0,0,0,0,0,3,0,0,0,0
44588,2020-01,830,779,1420,-1.07,-0.36,6,5000,24,Best Loans Warehouse,33,South East,3,45,4.0,1,1,0,6,40.0,0,0,0,0,7,0,0,1,0
33571,2020-10,284,557,350,0.37,-3.26,46,4000,24,Best Loans Warehouse,61,South West,6,98,8.0,0,0,0,6,79.0,1,39,0,0,4,3,0,5,0
44612,2020-03,885,854,1211,-1.14,-0.07,3,5000,36,Best Loans Warehouse,56,Wales,1,38,3.0,0,1,-2,1,17.0,1,66,0,0,4,1,0,0,0
46908,2020-09,804,816,320,1.03,-0.5,26,2000,12,Best Loans Warehouse,28,Yorkshire and The Humber,5,102,2.0,1,0,-2,2,43.0,0,0,1,62,4,1,1,2,0
24591,2021-06,457,499,209,-0.59,-2.34,46,2400,24,Best Loans Warehouse,53,South East,1,35,7.0,0,0,0,3,71.0,0,0,0,0,4,3,0,5,0
41563,2021-08,1224,740,1236,-1.58,1.73,3,23000,60,Other,35,Yorkshire and The Humber,2,39,2.0,1,1,0,6,30.0,0,0,0,0,9,5,0,0,0
34457,2021-09,704,752,594,0.91,-1.03,19,13000,60,Best Loans Warehouse,26,East of England,3,69,2.0,0,0,-2,3,75.0,0,0,0,0,9,2,0,1,0
20530,2021-02,811,770,787,-1.04,-0.46,8,8000,60,Best Loans Warehouse,33,North West,6,83,2.0,0,0,0,2,15.0,0,0,0,0,9,3,0,2,0
38165,2020-06,938,534,1390,1.21,0.21,12,5000,60,Best Loans Warehouse,22,Scotland,6,134,4.0,0,0,-2,0,4.0,0,0,0,0,2,1,0,-2,0
30730,2020-05,515,526,423,-0.66,-2.03,26,10000,36,Best Loans Warehouse,40,West Midlands,1,21,2.0,1,0,0,0,43.0,0,0,0,0,9,3,0,8,0
26873,2020-10,898,840,1316,1.16,0.0,10,2500,24,Other,24,South East,6,90,,0,0,1,3,,0,0,0,0,8,1,0,0,0
34013,2021-07,620,864,406,0.8,-1.47,46,20000,60,Best Loans Warehouse,35,South East,6,98,3.0,1,0,-2,0,90.0,0,0,1,60,2,1,1,7,1
36140,2021-09,1073,701,1013,1.38,0.93,1,4000,12,Loan Saving Expert,30,Scotland,2,50,8.0,0,0,-2,3,46.0,0,0,0,0,7,1,0,1,0
55515,2020-01,743,819,1247,0.96,-0.82,46,5500,48,Best Loans Warehouse,33,North East,0,14,8.0,0,1,0,5,93.0,0,0,2,47,9,0,2,0,1
15690,2021-06,789,617,315,1.02,-0.58,8,4000,60,Loan Saving Expert,37,Yorkshire and The Humber,6,131,1.0,1,1,-2,0,77.0,1,67,0,0,2,1,0,3,0
53608,2020-08,872,726,730,1.12,-0.14,12,5000,30,Best Loans Warehouse,42,North West,3,40,7.0,1,1,-2,0,44.0,0,0,0,0,9,2,0,0,0
38658,2020-04,797,914,693,1.03,-0.53,12,2000,24,Other,24,Scotland,2,49,6.0,0,0,0,5,88.0,0,0,0,17,9,1,2,1,0
33122,2021-08,751,583,641,-0.97,-0.78,12,3000,60,Get Loans Marketplace,44,Yorkshire and The Humber,6,108,,1,0,-2,2,,0,0,0,0,9,2,2,1,0
53774,2020-08,900,666,1426,-1.16,0.01,19,6000,60,Best Loans Warehouse,57,Yorkshire and The Humber,0,18,7.0,1,0,-2,3,52.0,0,0,1,4,9,5,1,1,0
33710,2020-03,1035,825,1059,-1.33,0.73,2,10000,48,Best Loans Warehouse,51,East Midlands,4,85,2.0,0,0,0,6,0.0,0,0,0,0,9,5,0,4,0
28485,2021-09,549,748,69,-0.71,-1.85,50,5000,30,Best Loans Warehouse,42,London,0,10,7.0,0,0,0,5,72.0,0,0,2,7,5,2,4,2,1
19529,2020-08,1292,532,730,-1.66,2.09,0,20000,60,Other,41,North West,0,15,2.0,1,1,-2,2,67.0,0,0,0,0,9,3,0,1,0
38552,2021-06,1448,617,912,-1.86,2.92,0,13500,60,Best Loans Warehouse,38,South East,4,68,3.0,1,1,-2,4,54.0,0,0,0,0,5,0,0,0,0
51216,2021-01,845,512,1359,1.09,-0.28,8,2000,60,Best Loans Warehouse,29,North East,5,68,8.0,0,1,0,0,86.0,0,0,0,0,8,2,0,3,0
33862,2020-07,641,1283,175,-0.82,-1.36,46,2000,12,Best Loans Warehouse,47,West Midlands,2,42,2.0,1,0,-2,3,77.0,0,0,0,0,1,1,0,2,1
53724,2020-08,727,874,811,-0.94,-0.91,6,3000,24,Get Loans Marketplace,58,South East,6,93,,1,1,1,2,48.0,0,0,0,0,9,2,0,2,0
24790,2020-08,532,515,52,0.68,-1.94,57,10000,24,Best Loans Warehouse,27,West Midlands,1,35,1.0,0,0,-2,2,2.0,0,0,1,18,7,2,1,2,0
29476,2020-08,929,1239,1367,1.2,0.17,4,2500,30,Best Loans Warehouse,22,West Midlands,6,91,7.0,1,0,-2,2,32.0,0,0,0,0,2,2,0,0,0
51240,2020-12,1007,704,949,1.3,0.58,4,10000,48,Loan Saving Expert,62,West Midlands,5,68,2.0,1,1,0,0,46.0,0,0,0,0,9,4,0,3,0
18751,2021-05,1071,680,961,1.38,0.92,4,15000,48,Best Loans Warehouse,59,North West,6,132,8.0,1,1,-2,3,97.0,0,0,0,0,0,0,0,3,0
19796,2021-04,899,1056,639,-1.16,0.01,8,20000,60,Loan Saving Expert,34,South West,2,40,8.0,1,0,0,4,65.0,0,0,0,0,3,0,0,0,1
48275,2020-01,1017,849,1049,1.31,0.63,5,5000,60,Best Loans Warehouse,47,South West,6,109,2.0,0,1,0,3,68.0,0,0,0,0,9,5,0,0,0
15518,2020-12,1031,1167,691,1.33,0.71,3,10000,48,Loan Saving Expert,43,Scotland,3,71,2.0,0,0,1,2,10.0,0,0,0,0,4,0,0,1,0
14956,2020-11,786,553,388,1.01,-0.59,16,10000,60,Best Loans Warehouse,43,North West,3,75,3.0,1,1,0,0,85.0,0,0,1,56,3,2,1,3,0
37468,2021-11,843,658,861,1.08,-0.29,8,6800,36,Other,28,North West,0,16,9.0,0,0,-2,4,30.0,0,0,0,0,9,5,0,2,0
43519,2020-08,900,820,882,-1.16,0.01,2,3500,60,Best Loans Warehouse,35,Scotland,0,16,6.0,1,0,-2,0,55.0,0,0,1,45,9,2,1,1,0
43373,2021-05,703,655,1091,0.9,-1.03,16,5000,36,Loan Saving Expert,34,South East,5,60,2.0,0,0,-2,3,54.0,0,0,0,0,9,1,0,1,0
19737,2020-08,1270,844,1390,-1.63,1.98,1,9000,36,Best Loans Warehouse,51,Wales,4,84,5.0,1,1,-2,3,18.0,0,0,0,0,7,1,0,1,0
22797,2020-09,992,1116,1066,1.28,0.5,4,8000,30,Best Loans Warehouse,39,Wales,4,78,7.0,1,0,-2,1,80.0,0,0,0,0,9,0,0,2,0
23602,2020-03,637,1029,1193,-0.82,-1.38,26,3000,18,Best Loans Warehouse,43,East of England,3,79,3.0,0,0,-2,4,73.0,0,0,0,0,2,1,0,2,0
28500,2020-02,1133,910,551,-1.46,1.25,1,6250,48,Loan Saving Expert,48,London,5,84,2.0,1,1,0,6,67.0,0,0,0,0,9,4,0,1,0
14419,2021-08,1064,797,560,1.37,0.88,2,7500,48,Best Loans Warehouse,41,East of England,2,36,4.0,1,0,-2,3,8.0,0,0,0,0,2,1,0,1,0
46837,2020-06,945,531,1317,1.22,0.25,8,5000,24,Best Loans Warehouse,46,West Midlands,1,31,2.0,0,0,0,2,81.0,0,0,0,0,9,3,0,2,0
27882,2021-01,797,817,827,1.03,-0.53,3,3000,36,Best Loans Warehouse,46,North West,3,63,5.0,0,0,-2,3,75.0,1,62,0,0,2,1,0,0,1
42779,2020-11,1100,556,1636,1.42,1.07,1,25000,60,Best Loans Warehouse,41,North West,4,68,1.0,1,1,-2,0,48.0,0,0,0,0,5,0,0,1,0
42391,2020-04,751,631,415,-0.97,-0.78,8,5000,36,Other,61,North West,4,88,2.0,1,1,0,3,87.0,0,0,0,0,3,0,0,4,0
30576,2021-08,744,569,1308,-0.96,-0.81,16,15000,36,Loan Saving Expert,36,South East,2,42,1.0,0,0,-2,2,50.0,0,0,0,0,4,2,0,3,0
24720,2021-08,711,627,861,-0.92,-0.99,12,12000,60,Best Loans Warehouse,32,West Midlands,2,52,6.0,0,0,1,4,47.0,0,0,0,0,8,1,0,2,0
40122,2021-10,1062,518,1158,1.37,0.87,3,20000,48,Loan Saving Expert,45,West Midlands,5,72,1.0,1,1,0,4,63.0,0,0,0,0,9,4,0,5,0
33344,2021-12,768,584,708,-0.99,-0.69,1,11000,36,Best Loans Warehouse,33,East of England,6,136,4.0,1,1,0,2,57.0,0,0,0,0,3,0,0,0,0
20702,2021-02,900,768,450,-1.16,0.01,1,10000,60,Best Loans Warehouse,35,South East,3,44,8.0,0,0,-2,4,,1,54,0,0,4,1,0,2,0
31249,2020-03,945,510,659,-1.22,0.25,2,8000,48,Best Loans Warehouse,34,North West,3,55,2.0,1,1,-2,0,72.0,0,0,0,0,8,1,0,3,0
36349,2020-11,821,665,463,1.06,-0.41,12,9000,48,Best Loans Warehouse,39,North West,2,34,9.0,1,0,-2,3,86.0,0,0,1,9,9,3,1,3,0
51267,2021-05,810,565,290,-1.04,-0.46,12,15000,60,Other,44,North West,6,73,2.0,1,1,-2,2,93.0,0,0,0,0,5,0,0,1,0
48395,2020-06,900,989,632,1.16,0.01,4,9000,60,Loan Saving Expert,37,London,5,110,,1,1,-2,2,83.0,1,72,0,0,4,1,0,2,0
42596,2020-05,843,954,277,-1.08,-0.29,12,1500,48,Get Loans Marketplace,29,East Midlands,3,41,,0,0,-2,1,,0,0,0,0,5,3,0,2,1
40319,2020-12,626,780,962,0.81,-1.44,26,2000,36,Best Loans Warehouse,55,London,1,23,4.0,1,1,-2,0,92.0,0,0,0,0,9,6,0,7,0
41696,2021-02,908,657,1096,1.17,0.06,2,9000,60,Other,28,London,6,78,2.0,0,0,0,2,60.0,0,0,0,0,0,0,0,0,1
17079,2020-01,871,622,295,1.12,-0.14,8,3000,24,Best Loans Warehouse,28,North East,2,50,5.0,0,0,-2,0,8.0,0,0,0,0,9,5,0,1,0
