ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts
59242,2021-09,825,550,1413,-1.06,-0.39,10,2000,12,Best Loans Warehouse,31,Yorkshire and The Humber,6,71,3.0,1,0,-2,5,28.0,0,0,1,44,9,1,2,0
62542,2020-11,575,687,597,-0.74,-1.71,26,9000,48,Best Loans Warehouse,32,London,3,73,1.0,0,0,-2,6,26.0,0,0,0,0,9,7,0,4
58789,2021-01,614,596,1100,-0.79,-1.5,16,1500,18,Best Loans Warehouse,26,South East,0,17,3.0,0,0,-2,3,33.0,0,0,0,0,1,1,0,1
61978,2021-04,900,856,1432,-1.16,0.01,1,12500,24,Other,37,North West,2,50,7.0,1,1,-2,0,9.0,0,0,0,0,9,0,1,1
57187,2020-05,975,516,567,-1.25,0.41,10,8000,60,Best Loans Warehouse,22,East of England,6,92,1.0,1,1,-2,2,,0,0,0,0,1,1,0,0
61755,2020-06,824,591,648,-1.06,-0.39,6,10000,60,Other,42,Wales,5,114,,1,1,-2,6,45.0,0,0,0,0,6,2,0,2
57486,2021-05,1109,800,725,1.43,1.12,3,13000,48,Best Loans Warehouse,36,West Midlands,2,47,6.0,1,1,1,2,93.0,0,0,0,0,9,5,0,1
57184,2021-11,901,920,1149,-1.16,0.02,10,2000,12,Best Loans Warehouse,36,London,1,21,4.0,1,1,-2,6,93.0,0,0,0,0,9,1,0,3
59950,2020-07,900,538,1228,-1.16,0.01,16,2000,24,Best Loans Warehouse,52,South West,5,100,6.0,1,1,-2,5,52.0,0,0,3,15,6,1,5,1
57153,2021-07,855,897,405,-1.1,-0.23,26,4000,36,Best Loans Warehouse,28,Scotland,2,50,2.0,0,0,-2,5,76.0,0,0,1,40,0,0,1,1
60103,2020-12,849,568,1363,1.09,-0.26,8,2000,12,Best Loans Warehouse,50,South East,3,79,2.0,1,1,0,4,,0,0,0,0,4,2,0,3
60137,2021-05,1073,825,965,1.38,0.93,2,5000,60,Best Loans Warehouse,56,East Midlands,4,89,2.0,1,1,0,0,58.0,0,0,0,0,7,1,0,1
62361,2020-09,767,945,1359,-0.99,-0.69,12,2000,12,Best Loans Warehouse,30,West Midlands,1,31,5.0,1,0,-2,3,,0,0,1,70,6,2,2,2
60950,2020-08,886,536,320,1.14,-0.06,12,10000,60,Best Loans Warehouse,43,North West,5,99,4.0,1,1,-2,1,33.0,0,0,0,0,9,1,0,1
56907,2020-06,444,908,302,-0.57,-2.41,26,5000,24,Best Loans Warehouse,30,West Midlands,6,120,9.0,0,0,1,3,,0,0,0,0,9,0,0,3
58686,2020-10,798,612,1028,1.03,-0.53,4,6000,48,Best Loans Warehouse,45,East Midlands,3,48,1.0,1,1,-2,2,95.0,0,0,1,56,2,1,1,3
57158,2021-06,923,884,789,1.19,0.13,10,4000,24,Loan Saving Expert,24,South West,2,50,4.0,0,0,-2,0,18.0,0,0,0,0,9,2,0,1
60795,2020-06,638,1174,58,-0.82,-1.38,12,6000,36,Best Loans Warehouse,44,West Midlands,2,50,3.0,0,0,1,1,33.0,0,0,0,0,3,1,0,3
58640,2021-05,1052,774,862,1.35,0.82,0,6000,30,Best Loans Warehouse,52,North East,3,40,3.0,1,1,-2,0,22.0,0,0,0,0,1,1,0,2
58099,2020-10,1017,784,1179,1.31,0.63,4,7500,48,Best Loans Warehouse,47,West Midlands,5,119,3.0,1,1,-2,6,51.0,0,0,0,0,8,0,0,6
62589,2020-03,629,950,753,-0.81,-1.42,26,2000,24,Best Loans Warehouse,21,North West,4,77,8.0,0,0,0,3,87.0,0,0,0,0,4,1,0,0
57988,2020-03,771,669,519,-0.99,-0.67,16,5000,36,Best Loans Warehouse,27,West Midlands,5,92,7.0,0,0,0,0,94.0,0,0,0,0,1,0,0,1
61170,2021-06,1009,820,985,-1.3,0.59,1,7500,60,Get Loans Marketplace,28,South East,1,26,,0,0,-2,3,68.0,0,0,0,0,1,1,0,2
57982,2020-10,734,766,522,-0.94,-0.87,12,5000,12,Best Loans Warehouse,29,London,4,75,1.0,0,0,-2,0,,0,0,0,0,9,1,0,1
62004,2021-04,1211,756,1269,-1.56,1.66,0,20000,60,Best Loans Warehouse,53,North West,1,23,3.0,0,1,-2,5,85.0,0,0,0,0,3,1,0,1
58924,2020-05,561,743,657,-0.72,-1.79,46,2500,24,Other,28,South West,6,103,,0,0,0,2,92.0,0,0,0,0,9,1,0,1
60577,2020-08,1002,779,990,1.29,0.55,12,15000,36,Other,32,East of England,0,13,9.0,1,1,-2,0,69.0,0,0,0,0,8,0,0,0
58730,2020-12,1019,518,981,1.31,0.64,4,10000,48,Best Loans Warehouse,44,London,6,113,5.0,0,0,-2,1,87.0,0,0,0,0,3,1,0,1
59977,2021-12,956,568,496,-1.23,0.31,6,5000,36,Best Loans Warehouse,31,North West,1,23,1.0,1,1,-2,5,58.0,0,0,0,0,2,0,0,2
62242,2021-09,850,464,1322,1.09,-0.25,12,8000,60,Best Loans Warehouse,30,North West,4,98,3.0,1,1,0,4,51.0,0,0,1,28,9,1,1,0
61205,2021-11,623,759,1103,-0.8,-1.46,16,3500,48,Best Loans Warehouse,23,East Midlands,0,16,3.0,0,0,-2,5,86.0,0,0,0,0,9,6,0,0
61596,2021-05,844,524,1074,1.09,-0.28,10,5000,24,Best Loans Warehouse,29,West Midlands,3,67,2.0,0,0,-2,3,86.0,1,19,0,0,5,1,1,1
62540,2021-01,975,663,559,-1.25,0.41,4,5000,60,Loan Saving Expert,29,London,0,14,5.0,0,0,-2,6,19.0,0,0,0,0,9,3,0,0
59539,2021-03,346,719,754,-0.45,-2.93,46,4000,36,Best Loans Warehouse,50,West Midlands,6,127,1.0,1,0,-2,0,45.0,0,0,5,39,9,6,5,3
57009,2021-09,1026,590,1152,-1.32,0.68,3,4500,24,Best Loans Warehouse,50,East Midlands,6,110,3.0,1,1,-2,4,7.0,0,0,0,0,0,0,0,0
59147,2021-09,1080,1087,876,1.39,0.97,2,3000,24,Best Loans Warehouse,29,South West,2,54,2.0,1,0,-2,0,25.0,0,0,0,0,9,4,0,1
57019,2020-06,1005,485,1261,-1.29,0.57,3,10000,60,Best Loans Warehouse,39,Yorkshire and The Humber,1,20,5.0,0,0,-2,0,71.0,0,0,0,0,2,1,0,0
62312,2020-08,900,525,576,-1.16,0.01,2,15000,36,Other,37,North West,1,32,2.0,1,1,-2,2,49.0,0,0,0,0,9,4,2,3
57181,2021-09,1107,665,1273,-1.42,1.11,2,10000,60,Best Loans Warehouse,48,London,6,109,3.0,0,1,-2,4,40.0,0,0,0,0,9,3,0,4
60358,2020-01,1148,783,934,1.48,1.33,0,10000,60,Best Loans Warehouse,40,East of England,6,92,3.0,0,0,-2,1,46.0,0,0,0,0,2,0,0,1
58729,2020-10,914,568,1380,-1.18,0.09,4,6000,12,Best Loans Warehouse,32,London,6,109,3.0,0,0,-2,2,14.0,0,0,0,0,6,3,0,2
57905,2021-03,1095,557,1159,1.41,1.05,0,15000,60,Best Loans Warehouse,58,Wales,6,72,7.0,1,1,-2,4,12.0,0,0,0,0,9,0,0,3
58058,2020-07,900,801,1362,1.16,0.01,0,10000,60,Other,35,Yorkshire and The Humber,4,53,1.0,1,1,-2,1,9.0,0,0,0,0,9,1,2,1
59593,2020-09,642,846,46,-0.83,-1.36,16,2000,12,Best Loans Warehouse,29,London,3,45,2.0,0,0,-2,1,36.0,0,0,0,0,9,4,5,1
61886,2021-01,720,876,242,0.93,-0.94,12,1500,18,Best Loans Warehouse,25,London,3,53,3.0,0,0,-2,0,58.0,0,0,0,0,1,0,0,1
62328,2020-05,900,847,1262,1.16,0.01,2,4000,60,Best Loans Warehouse,50,South West,2,34,4.0,1,0,-2,1,15.0,1,50,0,0,6,0,0,3
60784,2021-08,683,592,1089,-0.88,-1.14,26,2000,24,Loan Saving Expert,34,South West,3,57,6.0,1,0,0,0,25.0,0,0,0,0,8,1,1,0
60786,2021-05,695,836,495,-0.89,-1.07,30,10000,60,Best Loans Warehouse,37,South East,1,31,2.0,0,1,-2,5,92.0,0,0,0,0,9,3,0,6
57073,2020-05,1229,809,1769,1.58,1.76,-2,5000,24,Best Loans Warehouse,57,North West,1,26,,0,0,-2,3,67.0,0,0,0,0,3,1,0,0
60587,2021-01,820,751,1008,-1.06,-0.41,12,3000,60,Get Loans Marketplace,26,East Midlands,6,134,,1,1,0,0,,0,0,0,0,0,0,0,0
57924,2020-05,872,652,1250,-1.12,-0.14,10,3500,24,Best Loans Warehouse,34,North West,4,89,2.0,1,0,-2,0,7.0,0,0,0,64,6,2,0,1
57108,2021-09,863,744,795,1.11,-0.18,19,20000,60,Best Loans Warehouse,37,South West,3,61,1.0,1,0,-2,0,87.0,0,0,0,0,9,3,0,0
62056,2021-01,793,489,981,1.02,-0.55,10,6000,12,Best Loans Warehouse,30,Scotland,1,20,2.0,0,0,-2,6,89.0,0,0,0,0,4,2,0,1
60823,2021-03,844,698,1428,-1.09,-0.28,2,3000,36,Best Loans Warehouse,46,Yorkshire and The Humber,6,129,6.0,0,0,-2,4,10.0,0,0,0,0,2,1,0,1
61175,2020-08,988,981,742,-1.27,0.48,2,1500,60,Best Loans Warehouse,44,North West,2,59,8.0,0,0,0,6,17.0,0,0,0,0,2,0,0,0
58325,2021-12,930,821,1070,-1.2,0.17,6,22000,60,Get Loans Marketplace,40,North West,6,110,,1,1,-2,0,84.0,0,0,0,0,9,3,0,3
61848,2021-08,999,721,1397,-1.29,0.54,2,4000,24,Other,36,London,6,129,2.0,0,0,-2,4,62.0,0,0,0,0,8,2,0,1
58098,2020-12,1069,858,945,1.38,0.91,1,8000,48,Best Loans Warehouse,32,South East,0,10,2.0,0,0,-2,5,35.0,0,0,0,0,7,1,0,1
61206,2021-08,668,610,510,0.86,-1.22,16,1500,60,Get Loans Marketplace,29,North West,6,80,6.0,0,0,-2,1,75.0,0,0,0,0,9,6,0,2
61194,2020-03,1070,601,726,1.38,0.91,2,6000,48,Best Loans Warehouse,35,North West,6,126,2.0,0,1,-2,6,59.0,0,0,0,0,9,3,0,1
59159,2020-01,900,774,1172,-1.16,0.01,2,5000,36,Best Loans Warehouse,43,North East,2,38,2.0,0,1,0,3,81.0,1,72,1,60,6,3,1,2
60953,2021-08,1263,658,1437,-1.63,1.94,1,25000,60,Best Loans Warehouse,26,North East,5,103,5.0,1,1,-2,6,21.0,0,0,0,0,4,1,0,0
57622,2020-05,1060,633,1526,-1.36,0.86,2,3000,36,Best Loans Warehouse,48,North West,6,73,1.0,1,1,0,6,56.0,0,0,0,0,9,4,0,1
59775,2021-05,1035,911,1233,1.33,0.73,4,1500,60,Other,32,South East,5,71,5.0,1,0,0,1,,0,0,0,0,0,0,0,2
58887,2020-02,933,540,571,1.2,0.19,4,8000,48,Best Loans Warehouse,42,South West,5,100,2.0,0,1,-2,4,75.0,0,0,0,0,9,0,0,5
61430,2021-08,901,819,1307,1.16,0.02,4,10000,30,Best Loans Warehouse,23,London,4,52,2.0,0,0,-2,3,73.0,0,0,0,0,0,0,0,1
60435,2020-05,1098,1010,1406,1.41,1.06,3,5000,36,Best Loans Warehouse,53,South East,5,117,1.0,1,1,0,5,40.0,0,0,0,0,9,4,0,2
59774,2021-07,1043,643,957,1.34,0.77,4,2100,60,Loan Saving Expert,33,South West,6,79,1.0,1,0,0,5,23.0,0,0,0,0,9,3,0,0
56916,2020-07,1180,491,760,-1.52,1.5,1,3500,36,Other,36,West Midlands,2,56,2.0,1,0,-2,3,12.0,0,0,0,0,9,0,0,1
59266,2021-08,869,849,1413,-1.12,-0.15,8,8000,60,Other,30,North West,6,128,,0,0,0,6,28.0,0,0,0,0,9,5,0,0
60734,2021-11,557,509,871,0.72,-1.81,16,7000,60,Other,35,Yorkshire and The Humber,4,73,5.0,1,0,-2,4,76.0,0,0,0,0,9,4,0,3
61584,2020-12,675,621,775,-0.87,-1.18,12,2000,36,Other,28,North East,2,40,8.0,1,0,0,3,22.0,0,0,0,0,9,5,0,2
59966,2020-07,953,965,1151,1.23,0.29,4,15000,48,Loan Saving Expert,43,South East,0,18,1.0,0,0,0,6,23.0,0,0,0,0,9,4,0,3
60558,2020-03,800,905,530,1.03,-0.52,8,2000,24,Best Loans Warehouse,30,London,1,20,3.0,1,0,-2,3,28.0,0,0,0,0,8,4,0,2
58156,2020-10,966,563,834,1.24,0.36,5,2000,30,Best Loans Warehouse,24,West Midlands,0,16,9.0,1,0,0,5,40.0,0,0,0,0,9,1,0,1
59146,2021-06,1154,599,1262,1.49,1.36,2,2000,12,Best Loans Warehouse,39,South West,4,85,2.0,0,0,-2,0,70.0,0,0,0,0,7,6,0,1
60340,2020-09,854,766,290,1.1,-0.23,12,6500,48,Best Loans Warehouse,26,North East,5,113,2.0,0,0,-2,2,33.0,0,0,1,28,7,2,1,0
58111,2020-04,875,504,369,1.13,-0.12,6,5000,60,Other,23,West Midlands,3,70,2.0,0,0,0,4,20.0,0,0,0,0,4,4,0,0
57139,2021-04,1025,773,649,1.32,0.68,1,2000,24,Best Loans Warehouse,56,North West,1,21,5.0,1,1,0,6,28.0,0,0,0,0,9,2,0,1
59221,2021-01,794,580,342,1.02,-0.55,8,10000,48,Best Loans Warehouse,42,East Midlands,6,115,1.0,0,0,-2,1,74.0,1,62,0,0,6,4,0,2
58441,2021-02,802,548,754,1.03,-0.51,-2,7000,36,Best Loans Warehouse,31,Wales,3,48,8.0,0,0,0,6,48.0,1,58,1,54,1,1,1,0
62457,2020-01,1028,514,1276,1.32,0.69,3,5000,30,Other,29,North West,6,105,4.0,0,1,-2,0,38.0,0,0,0,0,4,0,0,1
60680,2021-03,1196,587,1736,1.54,1.58,1,5000,60,Other,58,Wales,6,92,3.0,0,1,0,2,97.0,0,0,0,0,9,1,0,0
60067,2021-01,681,800,995,-0.88,-1.15,6,5500,60,Best Loans Warehouse,29,Yorkshire and The Humber,3,50,9.0,0,0,-2,4,,0,0,0,0,9,3,0,2
58484,2021-04,1163,687,785,-1.5,1.41,4,1500,36,Best Loans Warehouse,54,North West,5,70,8.0,1,1,-2,5,10.0,0,0,0,0,9,3,0,-2
61278,2021-10,715,735,481,-0.92,-0.97,12,6000,60,Best Loans Warehouse,44,Wales,1,35,5.0,1,1,-2,3,82.0,0,0,0,0,8,0,1,4
57268,2021-03,620,666,34,-0.8,-1.47,57,2000,24,Best Loans Warehouse,56,East Midlands,3,65,4.0,0,0,-2,6,23.0,0,0,0,0,9,4,1,1
60721,2020-06,1089,932,999,1.4,1.02,1,5000,48,Best Loans Warehouse,25,North East,2,31,3.0,0,1,-2,5,39.0,0,0,0,0,4,1,0,1
62026,2020-11,606,601,704,-0.78,-1.55,30,5000,36,Best Loans Warehouse,25,South East,3,56,3.0,0,0,0,1,82.0,0,0,1,25,6,1,1,0
59819,2021-03,621,491,1007,-0.8,-1.47,26,7000,60,Best Loans Warehouse,39,Wales,1,33,9.0,0,0,1,6,,0,0,1,69,3,3,1,1
59559,2021-11,747,745,287,-0.96,-0.8,16,3000,36,Best Loans Warehouse,25,North West,2,52,1.0,0,0,-2,5,96.0,0,0,0,0,0,0,0,3
59244,2021-09,860,582,1398,-1.11,-0.2,5,10000,60,Other,30,South West,0,14,2.0,0,0,-2,4,56.0,0,0,0,0,0,0,0,1
58807,2021-01,486,645,-16,0.63,-2.18,50,2500,12,Best Loans Warehouse,53,North West,3,44,2.0,1,1,0,3,94.0,0,0,7,49,8,2,9,1
59810,2021-05,927,753,1041,-1.19,0.16,12,11000,60,Get Loans Marketplace,39,South West,5,79,,0,0,-2,3,67.0,0,0,0,0,3,0,0,0
61145,2021-04,753,556,1121,-0.97,-0.77,4,5000,24,Best Loans Warehouse,38,South East,6,111,2.0,0,1,0,5,15.0,0,0,0,0,9,4,0,1
61763,2021-08,821,577,811,-1.06,-0.41,26,4000,60,Best Loans Warehouse,30,North East,0,16,4.0,1,0,-2,6,34.0,0,0,5,44,7,3,5,2
59275,2020-01,900,589,770,1.16,0.01,2,4500,48,Best Loans Warehouse,42,North East,5,79,7.0,1,0,-2,4,29.0,1,49,0,0,4,2,0,1
61761,2020-07,900,937,682,-1.16,0.01,2,5000,18,Best Loans Warehouse,44,East of England,2,46,3.0,0,1,-2,5,80.0,0,0,2,58,9,2,2,3
60876,2020-08,786,769,1320,1.01,-0.59,8,1500,18,Best Loans Warehouse,26,Yorkshire and The Humber,0,17,3.0,0,0,1,6,8.0,0,0,0,0,9,2,0,3
60287,2020-05,1060,556,660,1.36,0.86,3,5000,36,Best Loans Warehouse,26,Yorkshire and The Humber,5,78,2.0,1,1,-2,5,25.0,0,0,0,0,6,4,0,0
59850,2021-05,1008,662,1082,1.3,0.59,2,5000,60,Best Loans Warehouse,37,East of England,5,108,7.0,1,0,-2,3,68.0,0,0,0,0,9,5,0,1
61515,2021-03,689,742,419,0.89,-1.11,12,5000,60,Best Loans Warehouse,32,East of England,3,47,6.0,1,0,-2,5,58.0,0,0,0,0,9,4,0,3
62486,2020-03,1187,983,1351,1.53,1.54,1,10000,60,Best Loans Warehouse,42,South East,3,47,6.0,1,1,-2,2,,0,0,0,0,7,3,0,1
59753,2020-06,683,520,833,0.88,-1.14,46,6000,48,Best Loans Warehouse,54,East Midlands,3,40,5.0,1,1,1,1,2.0,0,0,3,15,5,2,3,0
58572,2020-01,1001,702,779,1.29,0.55,2,3000,36,Best Loans Warehouse,42,North West,1,26,1.0,0,0,-2,2,43.0,0,0,0,0,7,1,0,1
58277,2021-02,893,520,767,1.15,-0.02,3,5000,36,Best Loans Warehouse,27,Yorkshire and The Humber,6,138,2.0,0,0,-2,2,90.0,0,0,0,0,2,1,0,1
57771,2021-12,859,529,387,1.11,-0.2,6,3000,60,Other,30,East Midlands,5,111,8.0,1,1,0,4,89.0,0,0,0,0,9,1,0,2
56985,2020-12,485,895,377,-0.62,-2.19,26,15000,30,Best Loans Warehouse,30,West Midlands,6,89,1.0,0,0,0,4,65.0,0,0,0,0,9,6,0,1
61080,2021-07,891,681,501,-1.15,-0.04,4,2000,36,Get Loans Marketplace,51,East of England,6,108,,1,1,0,6,49.0,0,0,0,0,2,0,0,1
61636,2020-02,850,899,1308,1.09,-0.25,26,3000,30,Best Loans Warehouse,32,South East,6,118,9.0,0,0,-2,2,87.0,0,0,4,38,7,2,4,0
60123,2021-07,825,520,1021,1.06,-0.39,12,5000,12,Best Loans Warehouse,39,London,0,13,6.0,0,0,-2,3,,0,0,1,31,9,0,1,1
57126,2020-12,1047,893,1451,-1.35,0.79,5,4500,48,Other,25,North West,5,62,4.0,1,1,-2,4,45.0,0,0,0,0,2,1,0,3
59469,2021-10,900,940,734,-1.16,0.01,2,4500,60,Best Loans Warehouse,36,West Midlands,2,36,2.0,1,1,-2,0,12.0,0,0,0,0,6,1,1,1
61583,2020-09,415,941,215,-0.53,-2.56,64,1500,18,Best Loans Warehouse,36,East of England,5,116,9.0,1,0,-2,4,0.0,0,0,2,56,5,2,4,3
59809,2021-03,947,592,1239,1.22,0.26,4,1500,24,Other,35,North West,6,89,1.0,0,0,0,6,66.0,0,0,0,0,9,5,0,2
60198,2021-10,704,1000,178,0.91,-1.03,26,2000,12,Best Loans Warehouse,28,Scotland,2,40,2.0,0,0,-2,1,,0,0,0,0,9,0,3,2
58584,2021-09,972,656,1024,-1.25,0.39,4,5000,60,Other,24,South West,2,42,2.0,0,0,1,0,51.0,0,0,0,0,9,2,0,0
62565,2020-06,900,558,752,1.16,0.01,4,7500,60,Best Loans Warehouse,55,Yorkshire and The Humber,0,17,8.0,0,0,-2,2,9.0,0,0,1,61,7,1,1,0
59818,2020-01,1140,820,912,1.47,1.29,1,7200,24,Best Loans Warehouse,27,North East,1,23,2.0,0,0,-2,1,40.0,0,0,0,0,9,2,0,1
58774,2021-05,725,767,1099,-0.93,-0.92,30,10000,60,Best Loans Warehouse,43,South East,4,92,2.0,1,0,-2,1,68.0,0,0,0,0,9,5,1,1
57538,2020-09,811,622,449,-1.04,-0.46,26,3000,36,Loan Saving Expert,44,London,0,15,4.0,0,0,-2,6,45.0,0,0,0,0,9,3,0,1
62477,2021-03,908,581,746,1.17,0.06,8,1500,18,Best Loans Warehouse,34,South East,3,75,2.0,1,1,0,6,46.0,0,0,0,0,7,2,0,1
58524,2021-02,681,1332,981,-0.88,-1.15,19,2000,24,Best Loans Warehouse,33,West Midlands,6,97,6.0,1,0,-2,2,37.0,0,0,1,16,1,0,1,4
57550,2020-04,873,622,1095,1.12,-0.13,4,6000,48,Best Loans Warehouse,47,East of England,2,32,2.0,1,0,0,3,48.0,0,0,0,0,1,0,0,1
59211,2021-12,772,544,664,-0.99,-0.67,26,6000,24,Best Loans Warehouse,39,North West,4,53,9.0,0,0,-2,6,31.0,0,0,3,70,2,1,3,2
61056,2020-07,777,855,319,-1.0,-0.64,12,15000,60,Loan Saving Expert,30,South East,0,11,1.0,0,1,0,4,85.0,0,0,1,13,9,8,1,1
59843,2020-09,989,732,399,1.27,0.48,6,2500,60,Best Loans Warehouse,49,London,6,137,9.0,1,0,0,1,87.0,0,0,0,0,3,3,0,1
56999,2021-11,573,641,123,-0.74,-1.72,26,2000,24,Best Loans Warehouse,29,South East,4,92,9.0,1,0,0,5,,1,49,0,0,5,3,0,2
61751,2020-12,895,682,647,-1.15,-0.01,4,5000,60,Loan Saving Expert,23,East of England,4,59,3.0,0,0,0,1,41.0,0,0,0,0,5,2,0,0
61728,2020-12,611,563,1123,0.79,-1.52,30,2000,24,Best Loans Warehouse,23,West Midlands,4,51,2.0,0,0,-2,3,13.0,0,0,0,0,2,2,0,2
57068,2020-07,759,511,831,-0.98,-0.74,26,1500,12,Best Loans Warehouse,31,Scotland,1,33,8.0,0,0,-2,2,68.0,0,0,2,41,1,0,2,0
60465,2021-10,1001,594,515,1.29,0.55,2,1500,12,Best Loans Warehouse,33,London,5,93,4.0,0,0,-2,6,70.0,0,0,0,0,5,1,0,3
60586,2020-11,755,528,701,0.97,-0.76,16,1500,12,Other,28,South East,6,123,6.0,0,0,-2,6,,0,0,0,0,9,7,0,0
60758,2020-10,706,589,326,-0.91,-1.02,16,7000,24,Best Loans Warehouse,25,North East,1,35,9.0,0,0,-2,1,14.0,0,0,0,0,5,3,0,0
61106,2021-06,734,497,676,-0.94,-0.87,16,6400,48,Best Loans Warehouse,28,East of England,0,15,7.0,0,0,0,6,15.0,0,0,2,55,2,0,2,1
59116,2020-07,835,1266,259,1.07,-0.33,4,7500,48,Best Loans Warehouse,43,Yorkshire and The Humber,1,35,4.0,1,0,-2,1,32.0,0,0,0,0,3,0,1,2
62600,2020-01,821,1271,1215,1.06,-0.41,19,10000,60,Loan Saving Expert,37,South East,6,104,2.0,1,1,0,3,,0,0,0,0,9,1,0,4
57109,2020-12,969,1368,709,1.25,0.38,2,1500,18,Best Loans Warehouse,39,Scotland,6,81,8.0,0,1,-2,3,39.0,0,0,0,0,9,2,0,1
61605,2020-06,607,657,1135,-0.78,-1.54,30,12000,48,Best Loans Warehouse,39,North West,2,33,4.0,0,1,-2,2,86.0,0,0,0,0,5,0,0,2
61744,2021-01,767,1342,1107,-0.99,-0.69,26,2000,24,Best Loans Warehouse,39,South East,1,27,7.0,0,0,0,1,53.0,0,0,0,0,9,2,0,0
61262,2021-06,835,516,429,1.07,-0.33,16,7000,60,Loan Saving Expert,42,Scotland,6,116,4.0,1,0,0,0,21.0,0,0,0,0,9,1,0,1
60313,2021-04,799,611,1159,1.03,-0.52,4,12000,48,Best Loans Warehouse,38,South West,3,57,2.0,1,1,-2,2,5.0,0,0,0,0,9,2,0,0
61259,2020-01,811,1033,353,-1.04,-0.46,16,1500,36,Best Loans Warehouse,58,North West,1,22,8.0,0,0,0,6,61.0,0,0,0,0,1,1,0,0
61084,2021-04,1183,1229,961,1.52,1.51,2,5000,36,Best Loans Warehouse,26,South East,4,92,5.0,1,1,0,5,31.0,0,0,0,0,3,1,0,0
58635,2021-03,832,726,766,-1.07,-0.35,6,7500,60,Best Loans Warehouse,45,North West,5,93,3.0,0,0,0,1,35.0,0,0,1,72,8,3,1,6
61482,2020-10,929,820,541,1.2,0.17,12,8000,24,Best Loans Warehouse,29,East Midlands,2,59,6.0,1,1,0,1,29.0,0,0,0,0,9,5,0,3
62482,2020-05,776,901,638,-1.0,-0.65,4,3000,24,Get Loans Marketplace,31,South East,2,49,,1,0,0,4,55.0,0,0,0,0,9,3,0,1
60693,2021-11,1237,1032,913,1.59,1.8,0,15000,60,Best Loans Warehouse,38,North East,3,41,1.0,1,1,0,6,0.0,0,0,0,0,9,3,0,2
62582,2021-05,1337,683,1871,-1.72,2.33,0,25000,60,Get Loans Marketplace,33,London,5,64,,1,1,0,2,98.0,0,0,0,0,9,3,0,0
60978,2020-10,900,823,982,-1.16,0.01,0,5000,48,Best Loans Warehouse,45,North East,1,27,7.0,1,1,0,1,14.0,0,0,0,0,9,4,2,1
57870,2021-12,1031,923,1427,-1.33,0.71,3,20000,60,Other,41,South East,3,72,1.0,1,1,0,1,62.0,0,0,0,0,9,0,0,0
59487,2020-02,308,1060,160,-0.4,-3.13,68,3000,24,Best Loans Warehouse,30,North West,6,115,4.0,1,0,0,1,,1,47,5,34,3,3,5,2
58861,2021-07,510,722,206,0.66,-2.06,46,5000,36,Best Loans Warehouse,36,North East,3,46,6.0,0,0,0,3,93.0,1,64,2,59,4,0,2,2
61281,2020-12,709,697,653,0.91,-1.0,26,6000,18,Best Loans Warehouse,24,Scotland,3,60,7.0,1,1,0,3,73.0,0,0,0,0,7,2,0,4
60652,2021-09,892,1114,500,-1.15,-0.03,8,3000,24,Best Loans Warehouse,29,Wales,6,94,5.0,1,0,-2,2,98.0,0,0,0,0,3,2,0,0
58210,2020-04,839,523,1225,-1.08,-0.31,19,6000,48,Best Loans Warehouse,22,West Midlands,6,100,3.0,0,1,0,3,87.0,0,0,1,15,8,4,1,0
58176,2021-03,907,664,471,-1.17,0.05,6,10000,36,Best Loans Warehouse,31,West Midlands,4,82,2.0,0,1,0,3,36.0,0,0,0,0,7,1,0,2
60212,2021-10,1083,885,853,-1.39,0.98,1,10000,60,Loan Saving Expert,38,South West,6,109,2.0,1,1,-2,5,22.0,0,0,0,0,9,2,0,1
57903,2021-01,1064,547,1202,1.37,0.88,4,3500,12,Best Loans Warehouse,30,South East,4,93,5.0,1,0,-2,6,97.0,0,0,0,0,0,0,0,1
61250,2021-01,1056,779,822,-1.36,0.84,1,7000,48,Best Loans Warehouse,31,East Midlands,3,56,4.0,0,0,0,2,69.0,0,0,0,0,4,0,0,1
57964,2020-04,785,733,1359,1.01,-0.6,8,2500,12,Direct,39,South East,3,43,,0,0,0,2,35.0,0,0,0,0,9,6,0,0
62086,2021-09,931,614,1273,-1.2,0.18,6,8000,60,Other,49,East Midlands,6,87,2.0,0,0,-2,4,74.0,0,0,0,0,9,4,0,2
57160,2020-08,900,620,1456,1.16,0.01,8,7100,60,Best Loans Warehouse,34,North West,2,53,1.0,1,1,-2,2,38.0,0,0,0,0,9,4,0,5
62121,2021-07,788,958,906,-1.01,-0.58,6,10000,30,Best Loans Warehouse,34,London,1,36,1.0,0,0,0,2,67.0,0,0,0,0,3,0,0,2
60052,2021-06,1142,595,1482,1.47,1.3,1,2200,24,Best Loans Warehouse,40,North West,5,115,3.0,0,1,-2,4,13.0,0,0,0,0,3,1,0,2
57311,2020-02,973,556,1527,1.25,0.4,2,7500,48,Loan Saving Expert,48,Scotland,6,102,1.0,1,1,-2,6,59.0,0,0,0,0,9,2,0,1
